5628,Emily,Dates,22,2,2018,CT,161,2018-02-22
5629,Mia,Grapes,26,9,2019,CT,288,2019-09-26
5630,Dan,Jellies,24,11,2016,NY,215,2016-11-24
5631,Claire,Grapes,10,12,2018,NY,992,2018-12-10
5632,Boo,Ham,16,7,2020,CT,45,2020-07-16
5633,Emily,Cherry,15,6,2020,NJ,572,2020-06-15
5634,Chae,Grapes,18,6,2020,PA,53,2020-06-18
5635,Boo,Fish,29,4,2017,NJ,773,2017-04-29
5636,Chae,Apple,23,8,2017,PA,207,2017-08-23
5637,Dan,Butter,30,1,2020,NJ,577,2020-01-30
5638,Emily,Ham,30,4,2019,NJ,439,2019-04-30
5639,Emily,Dates,20,1,2016,NY,124,2016-01-20
5640,Chae,Cherry,20,2,2018,NY,870,2018-02-20
5641,Emily,Cherry,22,1,2017,NJ,509,2017-01-22
5642,Sam,Apple,6,6,2016,NJ,700,2016-06-06
5643,Boo,Cherry,5,9,2020,CT,302,2020-09-05
5644,Chae,Ham,12,8,2018,NY,589,2018-08-12
5645,Dan,Fish,20,11,2017,PA,63,2017-11-20
5646,Emily,Ham,3,2,2017,NJ,917,2017-02-03
5647,Wally,Apple,10,8,2020,NJ,945,2020-08-10
5648,Chae,Ice,26,5,2017,CT,160,2017-05-26
5649,Wally,Grapes,27,6,2018,CT,757,2018-06-27
5650,Helen,Apple,11,10,2019,NJ,272,2019-10-11
5651,Helen,Ham,20,7,2020,CT,532,2020-07-20
5652,Emily,Dates,15,10,2017,NJ,901,2017-10-15
5653,Chae,Dates,22,4,2017,PA,773,2017-04-22
5654,Wally,Cherry,6,10,2020,NY,779,2020-10-06
5655,Chae,Grapes,3,10,2018,NJ,613,2018-10-03
5656,Boo,Dates,29,10,2017,NY,285,2017-10-29
5657,Wally,Cherry,25,10,2017,PA,305,2017-10-25
5658,Mia,Apple,18,4,2018,CT,606,2018-04-18
5659,Sam,Butter,18,6,2016,PA,493,2016-06-18
5660,Sam,Apple,16,6,2020,NY,101,2020-06-16
5661,Boo,Grapes,3,12,2016,NY,655,2016-12-03
5662,Dan,Jellies,24,3,2018,CT,955,2018-03-24
5663,Wally,Eggs,23,4,2019,CT,488,2019-04-23
5664,Dan,Jellies,13,6,2020,CT,869,2020-06-13
5665,Chae,Eggs,24,7,2018,PA,489,2018-07-24
5666,Mia,Eggs,27,3,2017,NY,210,2017-03-27
5667,Sam,Ham,20,1,2020,PA,47,2020-01-20
5668,Dan,Ham,27,3,2018,NJ,722,2018-03-27
5669,Helen,Eggs,5,12,2017,PA,565,2017-12-05
5670,Chae,Butter,13,4,2020,PA,282,2020-04-13
5671,Boo,Jellies,26,2,2018,PA,619,2018-02-26
5672,Dan,Ham,3,6,2018,CT,102,2018-06-03
5673,Boo,Cherry,27,11,2017,NY,354,2017-11-27
5674,Boo,Dates,14,2,2019,NY,966,2019-02-14
5675,Chae,Grapes,20,10,2020,NJ,33,2020-10-20
5676,Boo,Ice,15,9,2020,NJ,262,2020-09-15
5677,Emily,Grapes,14,11,2018,CT,857,2018-11-14
5678,Emily,Butter,3,7,2020,CT,583,2020-07-03
5679,Sam,Butter,29,3,2018,CT,142,2018-03-29
5680,Mia,Dates,31,10,2016,PA,388,2016-10-31
5681,Mia,Butter,7,9,2016,NJ,221,2016-09-07
5682,Claire,Ham,7,12,2019,CT,857,2019-12-07
5683,Helen,Dates,8,2,2019,CT,306,2019-02-08
5684,Dan,Ice,27,3,2019,PA,56,2019-03-27
5685,Emily,Grapes,16,10,2019,NY,331,2019-10-16
5686,Dan,Apple,31,1,2020,NY,101,2020-01-31
5687,Boo,Eggs,23,7,2017,CT,828,2017-07-23
5688,Helen,Ice,3,10,2016,NJ,432,2016-10-03
5689,Chae,Ham,5,5,2020,NJ,997,2020-05-05
5690,Sam,Dates,28,4,2019,PA,815,2019-04-28
5691,Claire,Apple,27,8,2019,CT,504,2019-08-27
5692,Boo,Ham,2,6,2019,NJ,906,2019-06-02
5693,Boo,Eggs,7,9,2018,NJ,302,2018-09-07
5694,Sam,Butter,26,9,2018,NY,844,2018-09-26
5695,Mia,Ham,6,9,2016,NJ,908,2016-09-06
5696,Wally,Apple,26,5,2019,PA,717,2019-05-26
5697,Claire,Jellies,31,8,2017,NY,695,2017-08-31
5698,Mia,Eggs,12,2,2018,CT,696,2018-02-12
5699,Mia,Fish,6,2,2017,CT,878,2017-02-06
5700,Mia,Ice,20,11,2020,PA,755,2020-11-20
5701,Emily,Eggs,20,11,2020,NY,323,2020-11-20
5702,Emily,Eggs,25,6,2020,CT,449,2020-06-25
5703,Helen,Grapes,26,7,2018,PA,434,2018-07-26
5704,Helen,Jellies,23,2,2019,NJ,390,2019-02-23
5705,Claire,Dates,1,7,2019,PA,949,2019-07-01
5706,Helen,Butter,14,11,2017,PA,546,2017-11-14
5707,Wally,Dates,2,3,2020,CT,481,2020-03-02
5708,Claire,Ham,3,4,2016,CT,403,2016-04-03
5709,Boo,Butter,3,10,2016,PA,788,2016-10-03
5710,Claire,Cherry,28,8,2017,PA,499,2017-08-28
5711,Sam,Ice,22,10,2019,NY,318,2019-10-22
5712,Mia,Jellies,7,8,2019,PA,743,2019-08-07
5713,Emily,Fish,11,2,2017,CT,683,2017-02-11
5714,Emily,Jellies,1,8,2017,NY,597,2017-08-01
5715,Emily,Butter,28,10,2017,PA,570,2017-10-28
5716,Dan,Cherry,22,9,2020,NJ,939,2020-09-22
5717,Emily,Jellies,11,5,2020,CT,196,2020-05-11
5718,Chae,Dates,30,4,2017,CT,444,2017-04-30
5719,Sam,Ice,10,1,2018,CT,811,2018-01-10
5720,Wally,Ice,19,10,2016,NJ,987,2016-10-19
5721,Helen,Eggs,16,3,2020,NY,616,2020-03-16
5722,Claire,Jellies,23,12,2017,PA,323,2017-12-23
5723,Helen,Grapes,8,1,2016,CT,368,2016-01-08
5724,Dan,Eggs,10,8,2020,NJ,296,2020-08-10
5725,Dan,Butter,17,7,2017,NJ,107,2017-07-17
5726,Boo,Fish,16,5,2020,NY,901,2020-05-16
5727,Mia,Ice,19,11,2016,CT,403,2016-11-19
5728,Claire,Apple,16,7,2020,CT,561,2020-07-16
5729,Mia,Eggs,9,8,2018,PA,855,2018-08-09
5730,Boo,Eggs,12,1,2020,NJ,840,2020-01-12
5731,Helen,Butter,3,7,2019,CT,845,2019-07-03
5732,Sam,Jellies,11,10,2018,NJ,241,2018-10-11
5733,Claire,Ham,16,11,2017,CT,150,2017-11-16
5734,Wally,Cherry,27,12,2016,CT,811,2016-12-27
5735,Dan,Butter,13,2,2018,NY,85,2018-02-13
5736,Boo,Grapes,15,9,2019,PA,757,2019-09-15
5737,Claire,Ice,28,10,2020,NJ,746,2020-10-28
5738,Helen,Cherry,4,9,2018,NJ,894,2018-09-04
5739,Wally,Dates,9,7,2020,PA,602,2020-07-09
5740,Emily,Apple,2,12,2019,PA,125,2019-12-02
5741,Boo,Ham,17,11,2016,NJ,973,2016-11-17
5742,Chae,Ham,9,12,2018,CT,930,2018-12-09
5743,Claire,Butter,9,2,2018,PA,175,2018-02-09
5744,Sam,Cherry,27,8,2018,CT,237,2018-08-27
5745,Sam,Dates,8,9,2017,NY,402,2017-09-08
5746,Emily,Apple,16,5,2016,CT,503,2016-05-16
5747,Mia,Apple,29,11,2016,PA,695,2016-11-29
5748,Chae,Ham,8,4,2020,CT,117,2020-04-08
5749,Sam,Ham,1,2,2017,PA,165,2017-02-01
5750,Wally,Dates,4,4,2016,PA,291,2016-04-04
5751,Helen,Ham,26,12,2018,NY,385,2018-12-26
5752,Sam,Fish,12,3,2017,NJ,57,2017-03-12
5753,Mia,Cherry,1,8,2019,PA,91,2019-08-01
5754,Helen,Fish,30,11,2016,NJ,12,2016-11-30
5755,Wally,Fish,28,10,2019,NJ,646,2019-10-28
5756,Helen,Jellies,6,6,2016,NY,89,2016-06-06
5757,Dan,Ice,17,11,2017,NY,38,2017-11-17
5758,Emily,Butter,10,5,2016,NY,753,2016-05-10
5759,Helen,Ice,24,6,2017,NY,903,2017-06-24
5760,Emily,Cherry,16,11,2020,NY,54,2020-11-16
5761,Dan,Cherry,8,8,2016,NY,597,2016-08-08
5762,Chae,Fish,27,11,2018,CT,667,2018-11-27
5763,Wally,Grapes,2,10,2020,NY,220,2020-10-02
5764,Emily,Fish,20,10,2018,NJ,623,2018-10-20
5765,Dan,Apple,5,1,2020,CT,220,2020-01-05
5766,Boo,Dates,10,3,2018,NY,87,2018-03-10
5767,Helen,Cherry,7,10,2018,CT,383,2018-10-07
5768,Helen,Apple,1,4,2018,NJ,662,2018-04-01
5769,Claire,Dates,14,7,2018,NJ,191,2018-07-14
5770,Emily,Apple,21,2,2018,NJ,485,2018-02-21
5771,Claire,Eggs,18,4,2016,PA,572,2016-04-18
5772,Boo,Grapes,24,8,2019,CT,566,2019-08-24
5773,Chae,Grapes,25,9,2016,NY,454,2016-09-25
5774,Chae,Fish,8,9,2020,PA,826,2020-09-08
5775,Wally,Ham,27,2,2019,NY,454,2019-02-27
5776,Helen,Cherry,12,9,2020,NJ,503,2020-09-12
5777,Helen,Cherry,20,2,2018,NY,206,2018-02-20
5778,Sam,Apple,2,6,2020,CT,279,2020-06-02
5779,Emily,Eggs,23,9,2017,NY,686,2017-09-23
5780,Emily,Cherry,22,10,2019,NY,771,2019-10-22
5781,Emily,Cherry,5,9,2020,PA,54,2020-09-05
5782,Emily,Ice,18,2,2016,NY,816,2016-02-18
5783,Sam,Jellies,22,6,2019,PA,925,2019-06-22
5784,Chae,Dates,18,9,2017,PA,469,2017-09-18
5785,Chae,Apple,12,3,2017,NY,585,2017-03-12
5786,Emily,Grapes,12,8,2019,PA,5,2019-08-12
5787,Emily,Cherry,9,6,2018,PA,279,2018-06-09
5788,Emily,Ham,16,11,2020,NJ,257,2020-11-16
5789,Claire,Dates,17,7,2019,CT,350,2019-07-17
5790,Sam,Apple,21,2,2019,PA,349,2019-02-21
5791,Emily,Fish,4,9,2020,PA,435,2020-09-04
5792,Wally,Ham,23,11,2019,NY,853,2019-11-23
5793,Boo,Dates,19,2,2020,NY,720,2020-02-19
5794,Mia,Ice,9,8,2020,CT,766,2020-08-09
5795,Dan,Cherry,22,1,2016,CT,991,2016-01-22
5796,Wally,Cherry,15,12,2019,NJ,679,2019-12-15
5797,Mia,Ice,27,5,2020,NY,816,2020-05-27
5798,Chae,Grapes,27,8,2020,NY,647,2020-08-27
5799,Dan,Ham,18,9,2017,PA,973,2017-09-18
5800,Helen,Fish,30,5,2016,PA,304,2016-05-30
5801,Dan,Apple,1,3,2019,NJ,561,2019-03-01
5802,Boo,Ham,1,4,2019,NJ,452,2019-04-01
5803,Mia,Jellies,30,9,2019,PA,483,2019-09-30
5804,Chae,Apple,7,9,2020,NY,572,2020-09-07
5805,Wally,Eggs,9,3,2018,CT,434,2018-03-09
5806,Mia,Ham,22,6,2017,NY,902,2017-06-22
5807,Helen,Ham,16,8,2017,NY,738,2017-08-16
5808,Claire,Eggs,19,3,2019,NY,709,2019-03-19
5809,Claire,Eggs,15,9,2018,NJ,415,2018-09-15
5810,Boo,Grapes,22,5,2020,PA,972,2020-05-22
5811,Wally,Fish,27,2,2020,PA,129,2020-02-27
5812,Boo,Grapes,22,4,2017,NY,53,2017-04-22
5813,Helen,Ham,10,6,2020,NY,7,2020-06-10
5814,Chae,Jellies,2,2,2020,PA,791,2020-02-02
5815,Sam,Ham,31,8,2018,NJ,953,2018-08-31
5816,Sam,Grapes,15,9,2017,NY,23,2017-09-15
5817,Chae,Dates,18,1,2019,NY,36,2019-01-18
5818,Dan,Jellies,27,8,2019,PA,263,2019-08-27
5819,Emily,Fish,5,12,2020,NJ,194,2020-12-05
5820,Dan,Grapes,16,11,2019,NJ,747,2019-11-16
5821,Sam,Apple,13,1,2018,CT,643,2018-01-13
5822,Chae,Ice,5,11,2016,NJ,313,2016-11-05
5823,Sam,Cherry,6,3,2018,NJ,755,2018-03-06
5824,Sam,Fish,22,5,2019,NJ,836,2019-05-22
5825,Emily,Ham,8,3,2016,PA,123,2016-03-08
5826,Helen,Eggs,30,4,2016,CT,609,2016-04-30
5827,Claire,Ham,4,7,2019,CT,271,2019-07-04
5828,Mia,Apple,11,12,2016,NJ,463,2016-12-11
5829,Claire,Ham,21,11,2019,CT,569,2019-11-21
5830,Helen,Cherry,14,10,2018,CT,413,2018-10-14
5831,Claire,Butter,12,7,2019,CT,188,2019-07-12
5832,Emily,Dates,28,11,2019,CT,667,2019-11-28
5833,Wally,Fish,18,12,2019,NY,109,2019-12-18
5834,Wally,Ham,10,1,2016,CT,948,2016-01-10
5835,Helen,Fish,13,5,2017,CT,203,2017-05-13
5836,Sam,Cherry,17,12,2018,PA,849,2018-12-17
5837,Dan,Jellies,20,3,2020,CT,129,2020-03-20
5838,Helen,Fish,6,2,2019,NJ,983,2019-02-06
5839,Emily,Jellies,8,1,2018,NY,654,2018-01-08
5840,Wally,Cherry,14,10,2016,PA,85,2016-10-14
5841,Sam,Cherry,17,12,2018,PA,400,2018-12-17
5842,Emily,Butter,15,3,2020,NY,884,2020-03-15
5843,Emily,Ham,17,11,2017,CT,795,2017-11-17
5844,Sam,Jellies,5,2,2017,NY,250,2017-02-05
5845,Helen,Fish,31,10,2016,NY,783,2016-10-31
5846,Boo,Eggs,17,11,2018,PA,582,2018-11-17
5847,Mia,Grapes,24,12,2018,CT,446,2018-12-24
5848,Boo,Ice,11,10,2017,NY,522,2017-10-11
5849,Claire,Apple,28,5,2016,NY,455,2016-05-28
5850,Mia,Apple,3,4,2019,NJ,16,2019-04-03
5851,Chae,Eggs,4,5,2019,NY,335,2019-05-04
5852,Emily,Dates,18,3,2020,CT,401,2020-03-18
5853,Chae,Eggs,10,1,2017,NY,138,2017-01-10
5854,Emily,Fish,27,3,2017,PA,309,2017-03-27
5855,Dan,Butter,13,5,2019,CT,151,2019-05-13
5856,Claire,Butter,16,3,2016,NY,785,2016-03-16
5857,Helen,Ham,6,9,2016,NJ,924,2016-09-06
5858,Dan,Grapes,4,2,2019,NY,95,2019-02-04
5859,Chae,Butter,12,3,2019,NJ,120,2019-03-12
5860,Emily,Ice,4,6,2016,PA,702,2016-06-04
5861,Emily,Eggs,30,7,2020,PA,858,2020-07-30
5862,Emily,Dates,11,7,2018,NY,816,2018-07-11
5863,Helen,Butter,22,11,2018,CT,424,2018-11-22
5864,Boo,Ice,27,2,2016,NJ,542,2016-02-27
5865,Mia,Grapes,11,3,2019,PA,564,2019-03-11
5866,Claire,Butter,16,2,2019,NY,936,2019-02-16
5867,Mia,Apple,6,10,2016,NJ,197,2016-10-06
5868,Helen,Ham,6,8,2019,CT,15,2019-08-06
5869,Claire,Jellies,9,10,2020,CT,938,2020-10-09
5870,Dan,Ham,25,8,2020,CT,901,2020-08-25
5871,Dan,Butter,16,10,2020,PA,165,2020-10-16
5872,Boo,Apple,25,7,2016,PA,269,2016-07-25
5873,Boo,Cherry,21,3,2020,NJ,658,2020-03-21
5874,Claire,Apple,22,3,2020,NJ,584,2020-03-22
5875,Wally,Eggs,3,1,2017,NJ,978,2017-01-03
5876,Wally,Apple,7,8,2016,CT,187,2016-08-07
5877,Emily,Cherry,17,10,2019,NY,573,2019-10-17
5878,Boo,Grapes,12,8,2017,CT,354,2017-08-12
5879,Wally,Fish,14,8,2020,NY,180,2020-08-14
5880,Helen,Jellies,7,5,2020,CT,473,2020-05-07
5881,Wally,Eggs,11,3,2019,NY,286,2019-03-11
5882,Claire,Ham,23,11,2019,NJ,466,2019-11-23
5883,Emily,Eggs,1,8,2020,CT,425,2020-08-01
5884,Wally,Fish,6,10,2020,CT,431,2020-10-06
5885,Emily,Eggs,20,5,2020,CT,704,2020-05-20
5886,Boo,Jellies,28,4,2017,NY,571,2017-04-28
5887,Chae,Butter,30,12,2018,NJ,11,2018-12-30
5888,Claire,Dates,20,3,2016,NJ,281,2016-03-20
5889,Boo,Dates,14,5,2016,CT,708,2016-05-14
5890,Mia,Dates,25,12,2020,PA,533,2020-12-25
5891,Claire,Ice,2,7,2018,NY,230,2018-07-02
5892,Chae,Dates,22,12,2016,NY,820,2016-12-22
5893,Claire,Dates,22,7,2016,CT,928,2016-07-22
5894,Wally,Ham,26,10,2016,CT,383,2016-10-26
5895,Boo,Grapes,22,3,2018,PA,937,2018-03-22
5896,Helen,Apple,6,9,2017,NJ,285,2017-09-06
5897,Helen,Ham,17,3,2018,NY,524,2018-03-17
5898,Helen,Butter,22,9,2016,NY,123,2016-09-22
5899,Dan,Cherry,11,6,2020,NY,176,2020-06-11
5900,Wally,Dates,16,1,2019,NY,160,2019-01-16
5901,Helen,Cherry,10,1,2020,NJ,178,2020-01-10
5902,Sam,Dates,22,7,2016,NJ,562,2016-07-22
5903,Boo,Ham,22,7,2018,NY,311,2018-07-22
5904,Boo,Fish,1,4,2019,PA,826,2019-04-01
5905,Wally,Eggs,6,4,2019,NJ,667,2019-04-06
5906,Emily,Apple,10,2,2020,PA,788,2020-02-10
5907,Mia,Eggs,12,9,2018,NY,39,2018-09-12
5908,Helen,Grapes,20,5,2020,CT,14,2020-05-20
5909,Helen,Fish,5,9,2018,PA,671,2018-09-05
5910,Emily,Apple,3,6,2020,NY,748,2020-06-03
5911,Claire,Dates,30,3,2016,NY,247,2016-03-30
5912,Sam,Ham,28,12,2020,PA,177,2020-12-28
5913,Emily,Dates,5,1,2018,NJ,512,2018-01-05
5914,Mia,Butter,2,10,2017,PA,616,2017-10-02
5915,Dan,Cherry,26,10,2016,PA,446,2016-10-26
5916,Emily,Eggs,18,12,2018,CT,550,2018-12-18
5917,Mia,Cherry,18,6,2018,CT,224,2018-06-18
5918,Boo,Jellies,16,4,2019,NJ,945,2019-04-16
5919,Sam,Fish,19,11,2016,NJ,221,2016-11-19
5920,Emily,Apple,29,11,2016,PA,917,2016-11-29
5921,Sam,Eggs,28,11,2017,CT,214,2017-11-28
5922,Sam,Apple,24,10,2018,NY,438,2018-10-24
5923,Sam,Cherry,11,2,2017,NY,710,2017-02-11
5924,Sam,Eggs,11,2,2019,PA,67,2019-02-11
5925,Claire,Jellies,1,5,2019,PA,687,2019-05-01
5926,Boo,Cherry,6,10,2019,NJ,467,2019-10-06
5927,Sam,Dates,7,6,2016,NJ,475,2016-06-07
5928,Mia,Eggs,11,3,2017,PA,428,2017-03-11
5929,Emily,Eggs,19,12,2020,NY,74,2020-12-19
5930,Wally,Butter,29,7,2020,PA,468,2020-07-29
5931,Sam,Jellies,17,2,2016,CT,731,2016-02-17
5932,Wally,Butter,5,8,2018,CT,362,2018-08-05
5933,Mia,Cherry,25,7,2017,NY,949,2017-07-25
5934,Helen,Dates,5,5,2016,NJ,814,2016-05-05
5935,Mia,Eggs,29,3,2016,PA,99,2016-03-29
5936,Boo,Dates,20,10,2019,PA,273,2019-10-20
5937,Mia,Apple,23,12,2019,PA,958,2019-12-23
5938,Dan,Eggs,12,2,2019,NY,942,2019-02-12
5939,Boo,Cherry,29,7,2016,PA,670,2016-07-29
5940,Mia,Butter,10,9,2019,NY,735,2019-09-10
5941,Helen,Apple,25,1,2020,NJ,19,2020-01-25
5942,Mia,Ham,11,11,2019,PA,690,2019-11-11
5943,Helen,Ham,30,5,2020,CT,435,2020-05-30
5944,Chae,Cherry,19,8,2017,CT,656,2017-08-19
5945,Dan,Grapes,25,8,2016,NJ,614,2016-08-25
5946,Emily,Fish,15,5,2017,NY,510,2017-05-15
5947,Helen,Jellies,4,1,2019,CT,523,2019-01-04
5948,Boo,Ham,20,2,2016,NJ,61,2016-02-20
5949,Mia,Eggs,18,7,2018,PA,574,2018-07-18
5950,Sam,Ham,10,11,2020,NY,398,2020-11-10
5951,Boo,Jellies,4,9,2018,PA,963,2018-09-04
5952,Mia,Fish,17,4,2020,CT,811,2020-04-17
5953,Mia,Cherry,4,10,2018,NY,725,2018-10-04
5954,Mia,Ice,25,12,2017,NJ,415,2017-12-25
5955,Emily,Eggs,25,7,2016,NJ,410,2016-07-25
5956,Claire,Fish,30,3,2019,PA,249,2019-03-30
5957,Dan,Jellies,6,7,2018,PA,176,2018-07-06
5958,Claire,Cherry,19,5,2019,NJ,73,2019-05-19
5959,Emily,Cherry,16,7,2018,PA,47,2018-07-16
5960,Chae,Cherry,2,4,2019,PA,924,2019-04-02
5961,Mia,Ham,4,10,2019,NY,828,2019-10-04
5962,Emily,Apple,6,6,2017,NY,591,2017-06-06
5963,Wally,Jellies,18,11,2018,PA,585,2018-11-18
5964,Sam,Ice,10,9,2020,NJ,864,2020-09-10
5965,Mia,Eggs,25,2,2019,CT,83,2019-02-25
5966,Mia,Jellies,4,5,2017,NY,997,2017-05-04
5967,Helen,Ham,17,2,2019,CT,706,2019-02-17
5968,Claire,Apple,14,9,2016,PA,869,2016-09-14
5969,Boo,Eggs,2,9,2016,NY,197,2016-09-02
5970,Dan,Jellies,2,7,2018,PA,311,2018-07-02
5971,Sam,Apple,17,2,2017,NJ,809,2017-02-17
5972,Emily,Dates,23,9,2019,NY,467,2019-09-23
5973,Helen,Jellies,4,1,2019,CT,107,2019-01-04
5974,Claire,Butter,17,11,2020,NY,558,2020-11-17
5975,Wally,Butter,15,11,2016,CT,278,2016-11-15
5976,Helen,Grapes,12,9,2017,NY,341,2017-09-12
5977,Claire,Eggs,27,9,2017,CT,522,2017-09-27
5978,Dan,Grapes,13,11,2020,CT,817,2020-11-13
5979,Emily,Fish,26,3,2019,PA,739,2019-03-26
5980,Emily,Eggs,27,7,2020,NY,859,2020-07-27
5981,Dan,Cherry,21,7,2016,NY,435,2016-07-21
5982,Wally,Grapes,13,1,2019,NJ,805,2019-01-13
5983,Emily,Cherry,21,10,2017,PA,667,2017-10-21
5984,Helen,Ham,24,4,2016,NJ,277,2016-04-24
5985,Claire,Fish,27,10,2020,PA,710,2020-10-27
5986,Mia,Fish,31,3,2017,PA,895,2017-03-31
5987,Wally,Grapes,17,1,2016,NJ,277,2016-01-17
5988,Wally,Dates,30,9,2019,NJ,304,2019-09-30
5989,Sam,Ham,13,8,2016,NY,454,2016-08-13
5990,Sam,Grapes,24,12,2017,NJ,600,2017-12-24
5991,Dan,Apple,7,1,2018,NY,653,2018-01-07
5992,Sam,Jellies,25,10,2018,NY,791,2018-10-25
5993,Mia,Ham,16,8,2017,CT,907,2017-08-16
5994,Claire,Apple,21,3,2017,NY,131,2017-03-21
5995,Mia,Grapes,18,2,2020,CT,397,2020-02-18
5996,Chae,Fish,7,3,2019,PA,112,2019-03-07
5997,Emily,Ham,7,11,2016,PA,959,2016-11-07
5998,Sam,Fish,2,12,2019,PA,345,2019-12-02
5999,Dan,Dates,3,2,2016,NJ,255,2016-02-03
6000,Sam,Butter,12,5,2020,NJ,999,2020-05-12
6001,Wally,Ice,23,11,2019,PA,225,2019-11-23
6002,Boo,Dates,19,4,2016,PA,608,2016-04-19
6003,Wally,Jellies,9,9,2019,CT,355,2019-09-09
6004,Wally,Butter,7,4,2019,PA,357,2019-04-07
6005,Emily,Fish,10,11,2020,NJ,286,2020-11-10
6006,Wally,Ham,7,4,2016,CT,104,2016-04-07
6007,Boo,Ice,23,11,2019,NY,34,2019-11-23
6008,Boo,Butter,4,2,2016,NJ,608,2016-02-04
6009,Claire,Ham,18,12,2017,NY,733,2017-12-18
6010,Claire,Cherry,26,6,2020,CT,776,2020-06-26
6011,Emily,Ham,25,10,2020,NJ,41,2020-10-25
6012,Claire,Fish,1,7,2017,PA,122,2017-07-01
6013,Mia,Ham,11,12,2018,NJ,538,2018-12-11
6014,Claire,Dates,1,8,2020,PA,133,2020-08-01
6015,Mia,Eggs,1,6,2019,PA,126,2019-06-01
6016,Wally,Jellies,16,11,2020,NJ,845,2020-11-16
6017,Claire,Butter,15,4,2018,NY,750,2018-04-15
6018,Helen,Grapes,19,9,2018,PA,64,2018-09-19
6019,Helen,Eggs,2,4,2016,NY,998,2016-04-02
6020,Emily,Butter,17,8,2017,PA,991,2017-08-17
6021,Sam,Eggs,15,11,2020,PA,804,2020-11-15
6022,Sam,Jellies,28,11,2019,CT,421,2019-11-28
6023,Wally,Fish,5,4,2020,NY,404,2020-04-05
6024,Sam,Ham,15,7,2019,NY,409,2019-07-15
6025,Boo,Grapes,9,9,2018,CT,187,2018-09-09
6026,Claire,Ice,20,11,2016,NJ,19,2016-11-20
6027,Dan,Ham,10,2,2020,NJ,333,2020-02-10
6028,Emily,Butter,9,1,2020,CT,27,2020-01-09
6029,Sam,Cherry,15,12,2017,NJ,432,2017-12-15
6030,Claire,Grapes,27,9,2019,NY,819,2019-09-27
6031,Emily,Apple,18,5,2017,NY,605,2017-05-18
6032,Mia,Fish,10,8,2019,CT,857,2019-08-10
6033,Emily,Apple,12,9,2016,NY,444,2016-09-12
6034,Mia,Apple,1,8,2016,NJ,785,2016-08-01
6035,Claire,Dates,15,3,2020,PA,875,2020-03-15
6036,Sam,Eggs,26,10,2017,PA,285,2017-10-26
6037,Mia,Fish,23,2,2019,NJ,740,2019-02-23
6038,Claire,Grapes,27,3,2016,PA,419,2016-03-27
6039,Wally,Grapes,26,4,2018,CT,554,2018-04-26
6040,Claire,Grapes,7,9,2017,PA,764,2017-09-07
6041,Wally,Apple,2,3,2020,NY,173,2020-03-02
6042,Claire,Ham,3,3,2018,NJ,725,2018-03-03
6043,Chae,Butter,26,8,2020,NY,567,2020-08-26
6044,Chae,Ham,29,3,2017,CT,395,2017-03-29
6045,Sam,Fish,29,12,2016,PA,783,2016-12-29
6046,Chae,Ice,6,7,2018,NJ,463,2018-07-06
6047,Claire,Cherry,5,5,2019,CT,49,2019-05-05
6048,Sam,Cherry,9,10,2019,NY,2,2019-10-09
6049,Wally,Jellies,17,12,2016,NY,298,2016-12-17
6050,Mia,Eggs,10,11,2020,NY,929,2020-11-10
6051,Sam,Cherry,29,1,2019,PA,81,2019-01-29
6052,Claire,Dates,10,4,2016,PA,427,2016-04-10
6053,Chae,Eggs,22,11,2019,NJ,134,2019-11-22
6054,Sam,Cherry,18,4,2016,NJ,140,2016-04-18
6055,Wally,Dates,20,7,2019,CT,304,2019-07-20
6056,Emily,Fish,29,12,2017,NY,432,2017-12-29
6057,Mia,Dates,21,8,2020,NY,628,2020-08-21
6058,Mia,Eggs,12,4,2018,NY,897,2018-04-12
6059,Chae,Jellies,4,8,2018,NJ,184,2018-08-04
6060,Emily,Ham,13,5,2016,NY,661,2016-05-13
6061,Helen,Grapes,5,3,2018,NY,846,2018-03-05
6062,Wally,Apple,9,11,2020,NY,839,2020-11-09
6063,Emily,Grapes,5,3,2016,PA,302,2016-03-05
6064,Boo,Ham,8,10,2018,NJ,420,2018-10-08
6065,Wally,Ham,20,7,2020,PA,626,2020-07-20
6066,Boo,Cherry,28,11,2018,NY,8,2018-11-28
6067,Chae,Grapes,25,12,2020,CT,455,2020-12-25
6068,Chae,Apple,29,3,2019,NJ,10,2019-03-29
6069,Dan,Apple,21,9,2019,NJ,43,2019-09-21
6070,Mia,Ice,6,3,2017,CT,653,2017-03-06
6071,Sam,Dates,22,10,2016,NJ,364,2016-10-22
6072,Helen,Ham,10,6,2020,NJ,586,2020-06-10
6073,Sam,Cherry,23,2,2017,NJ,456,2017-02-23
6074,Mia,Cherry,20,3,2017,NJ,358,2017-03-20
6075,Emily,Ham,21,4,2020,NJ,802,2020-04-21
6076,Mia,Fish,9,12,2016,PA,696,2016-12-09
6077,Wally,Fish,27,5,2019,PA,47,2019-05-27
6078,Helen,Apple,16,6,2016,CT,152,2016-06-16
6079,Dan,Ham,29,10,2020,CT,113,2020-10-29
6080,Mia,Eggs,19,2,2018,PA,485,2018-02-19
6081,Boo,Apple,1,7,2017,NJ,831,2017-07-01
6082,Emily,Eggs,10,3,2016,NY,107,2016-03-10
6083,Claire,Apple,20,1,2019,PA,261,2019-01-20
